,Datetime,Text
6320,2021-10-13 14:57:52+00:00,"With Pokemon TCG: Celebrations season well and truly underway we thought we’d take a look at the value of the more expensive cards from the set!

Are you surprised by the price of cards from this expansion?

#PokemonTCG #Pokemon25 #PokemonCelebrations

https://t.co/PQR9lYTKPF https://t.co/nmmwqvMYqJ"
6321,2021-10-13 14:37:47+00:00,What’s your best pull from #PokemonCelebrations?
6322,2021-10-13 14:34:04+00:00,"Our first #pokemoncelebrations pulls and wow! We are super happy with the #surfingpikachu and #flyingpikachu and the #mew card is too cute! Can’t wait to find more of this set!
 
#pikachu #pokemontcg #pokemoncards #pokemontradingcardgame#videogames #gamefreak #nintendo https://t.co/BjuyAsiDcg"
6323,2021-10-13 14:32:56+00:00,"I pulled a Charizard, my life is complete. #PokemonCelebrations https://t.co/dvclcicVYS"
6324,2021-10-13 14:32:20+00:00,"25th Anniversary Celebrations Pokémon Center Exclusive ETBs 

Sealed case (4) for $480 2 available 
Singles $130 ea 5 available 

@HobbyConnector #PokemonCelebrations #pokemon https://t.co/SbEK244hX5"
6325,2021-10-13 14:19:06+00:00,You have about 1 hour left to enter!! Free Celebrations ETB!! Follow Like and Retweet! #pokemonTcg #PokemonCelebrations https://t.co/YPlCkOphGu
6326,2021-10-13 14:10:26+00:00,My favourites from all of the #PokemonCelebrations I have opened 🥰🥰😍 https://t.co/op5bMLFNrN
6327,2021-10-13 13:53:53+00:00,Just gotta flex it since I rarely get lucky. #PokemonCelebrations #PokemonTCG https://t.co/HtLEvHgqST
6328,2021-10-13 13:53:18+00:00,"I had to get one, the 14 year old me who sold my base set holo Charizard was not very wise but this will fill that void. #Pokemon #PokemonCelebrations https://t.co/R438JG5qj8"
6329,2021-10-13 13:49:54+00:00,"On continue avec les promo sur https://t.co/6GZZQamvCO ! 

Les paquets de 25 toploader sont en promo. Regular ou Premium.

Idéal pour protéger vos cartes #PokemonCelebrations 

Ça se passe ici : ⬇️⬇️
https://t.co/rSK0Gu2gFC

@ledudeoff @Pokegraph @MamottoDragabas @adrien_collec https://t.co/QeyD0PnNYA"
6330,2021-10-13 13:40:10+00:00,"They really nailed the full art professor's research for celebrations.
#pokemon #pokemoncards #pokemontcg #pokemoncommunity #pokemonfan #pokemoncolllector #pokemoncollection #pokemonfamily #pokemoncelebrations #professoroak #fullart #fullarttrainer https://t.co/Nn5m8wV1KP"
6331,2021-10-13 13:01:32+00:00,"If you’re trying to get a #PokemonCelebrations ETB for MSRP make sure you don’t miss our stream as we will have a Limited quantity available.
The only thing you might need to worry about is a) being fast and b) shipping cost depends where you’re from ✌🏻
https://t.co/tkHWv8iPVs https://t.co/Rz3SDpFQ12"
6332,2021-10-13 12:53:55+00:00,I’m determined to complete this set! #PokemonCelebrations #Pokemon25 https://t.co/rC7zL9WhQg
6333,2021-10-13 12:47:18+00:00,"Finally been able to get my hands on some #PokemonCelebrations before I get my Ultra Premium Box at the end of the month!
This set is just something else, some of the cards in the set are going to take me way way back into my childhood!
Thanks to @magicmadhouse for restocking! https://t.co/UDRuRcd7Uo"
6334,2021-10-13 12:43:21+00:00,"Heute Abend ist Celebrations Zeit! Ab [21 Uhr] werde ich nähmlich 16x Celebrations und 8x andere Boosters im Live Stream öffnen! Seid ihr dabei? ⚡️

💜 https://t.co/s5seiIbXmd

#PokemonCelebrations #Pokemon25 #TwitchDeuschland #SmallStreamerCommunity #smallstreamers #twitchtv https://t.co/bMEaNlBwxz"
6335,2021-10-13 12:39:45+00:00,"Marshadow &amp; Machamp GX! For @samjwp 

Pulled LIVE on https://t.co/37CwR1kiNc 
#pokemon #gx #doubleblaze #machamp #marshadow #pokemoncelebrations https://t.co/NSMcr9lcVL"
6336,2021-10-13 12:26:40+00:00,"Vous êtes chaud je lance un live la pour ouvrir mes items #PokemonCelebrations ?! 🔥
Et peut être quelques items 25 ans de @xXPsYkO17Xx en boxbreak 😁
https://t.co/OTsV02fr3z 🎥 https://t.co/PzZd7RZP4z"
6337,2021-10-13 12:20:15+00:00,Level up! #PokemonGoRaids #PokemonGO #PokemonGOfriends #PokemonCelebrations #Level46 https://t.co/Nqm8ELPJpc
6338,2021-10-13 12:05:21+00:00,We don’t know who did this but 👏🏻 who would you tell ‘shantay you stay?’ We’re gonna have to go with Gothitelle for the gothica extravaganza outfit 💖 #Pokemon #PokemonGOHalloween #PokemonCelebrations #PokemonShiningPearl #PokemonBrilliantDiamond #RuPaulsDragRaceUK https://t.co/aRKMXHaBzn
6339,2021-10-13 12:03:22+00:00,Another decent pull tonight. Opened my second Celebrations ETB. Will post the video next week. #PokemonCelebrations #Charizard https://t.co/iWJUezbahj
6340,2021-10-13 11:59:44+00:00,Really good pull! #PokemonCelebrations https://t.co/kKkucErBoa
6341,2021-10-13 11:58:53+00:00,"Next give away will be announced Friday!  (Yes the play mat is part of it)  
#PokemonTCG #PokemonCelebrations #pokemonCards https://t.co/i58ki0yLxF"
6342,2021-10-13 11:30:52+00:00,"I hope https://t.co/nEhRiIyO8I didn’t cancel my orders. I was surprised Walmart had ETB and boxes fully stock! Tempted to get the Sword and Shield ETB or shining fates, but gotta spend my money wisely. My Walmart either restock or late to the party. Lucky me. #PokemonCelebrations https://t.co/ykaImk4bvV"
6343,2021-10-13 11:26:47+00:00,"So today my #PokemonCards arrived. I've already recorded the video of me opening the #PokemonCelebrations packs. I had 6 of them and got some decent pulls. Once I render and upload the video, I'll post a sneak peek on here and link to the full video. :3"
6344,2021-10-13 11:22:00+00:00,"🚨 ON THIS WEEKS PODCAST!
🔗https://t.co/IaOnz2465S

We've got #PokemonCelebrations fun, Unsighted on #XboxGamePass, Kotaku telling people to pirate #Metroid, &amp; MORE!

#podcast #videogames #boardgames #podcastrecommendations https://t.co/tbZaZvgCw9"
6345,2021-10-13 11:21:35+00:00,"Seeing scalpers and resellers selling the new #PokemonCelebrations set for not just double, but triple and a few time almost quadruple the price of retail makes me not want to collect cards anymore. Seeing the weighing of packs just to make a little more also drives me up a wall"
6346,2021-10-13 11:20:04+00:00,"First etb for the collection is a great one 
#pokemon #PokemonCelebrations #PokemonTCG https://t.co/EI9t0SPMbW"
6347,2021-10-13 11:04:12+00:00,"Box of Pokemon Celebration tins acquired this morning, let the fun continue! 

#PokemonCelebrations https://t.co/9vToYCeGeL"
6348,2021-10-13 10:53:52+00:00,"Another art stream for Project Juno today at 2PM BST! 💫

My Celebrations packs from @magicmadhouse arrived today so stream will also feature some cheeky pack openings… let’s get some good pulls! 🌟 

#pokemontcg #PokemonCelebrations #conceptart 

https://t.co/qRlVyPwSG3"
6349,2021-10-13 10:45:59+00:00,"We are drawing this in 4 hours! (4pm BST) sent to you still sealed! - MAKE SURE YOU HAVE ENTERED - Follow, Like and Retweet the ORIGINAL POST!! Can you afford to miss out on a free ETB! Let’s GOOOOO!! #pokemontcg #celebrations #elitetrainerbox #ETB #PokemonCelebrations https://t.co/YPlCkOphGu"
6350,2021-10-13 10:15:05+00:00,Not the greatest pull but it’ll do! #PokemonCelebrations https://t.co/NbPpYa02mg
6351,2021-10-13 10:10:21+00:00,"Unboxing video soon 😏
#PokemonCelebrations https://t.co/ef7gwVEwbG"
6352,2021-10-13 09:58:15+00:00,"Damn these new Zacian and Zamazenta cards are so good 😍😍 I love that they make a common artwork together too. Art by @MitsuhiroArita of course. 🎨❤️
#PokemonCelebrations #PokemonTCG https://t.co/tlZUgOSPcE"
6353,2021-10-13 09:41:17+00:00,Day 2 of searching for the #PokemonCelebrations  stuff and again 0 luck. @Pokemon @PokemonTCG what do I gotta do to get some sent to me to open on my stream? All I want is a chance. #PokemonTCG
6354,2021-10-13 09:36:19+00:00,"Show us your Pokemon Celebrations pulls 👀👀👀

#PokemonCelebrations https://t.co/7xtWKDnvGD"
6355,2021-10-13 09:27:35+00:00,"Today’s #pokemonoftheday is Horsea! The gen 1 Water type Pokémon is most well known in the anime by being caught by Misty in Kanto! 

#Pokemon #PokemonGOraid #PokemonGO #PokemonGOCommunityDay #PokemonGOHalloween #PokemonCelebrations #PokemonLegendsArceus https://t.co/aLHb0vBjzK"
6356,2021-10-13 09:21:33+00:00,Toy shop in the shopping centre I work at held an ETB back for me 😍 another Gold Mew pulled #PokemonCelebrations #PokemonTCG https://t.co/tJgw2GGRww https://t.co/YeTrpLhDPj
6357,2021-10-13 09:01:02+00:00,"Meine Hoffnung is inzwischen echt quasi nicht vorhanden dass ich noch ne Mini Tin mit den Sinnoh oder Johto Startern bekomme 😭

#Pokemon #PokemonCelebrations"
6358,2021-10-13 08:02:52+00:00,"Pulls van de eerste ETB Celebrations gister avond 😌 
#pokemon  #PokemonCelebrations https://t.co/8wOzCxa4y4"
6359,2021-10-13 07:57:14+00:00,"Ich hab hier was feines für alle #TCG Fans. Mein Instagram Account rund um #TradingCardGames. Hauptsächlich Pokémon und Dragonball bisher. 😎 
Also falls ihr Bock habt, rein da 💪🏻
#Pokemon #PokemonTCG #PokemonCelebrations 

https://t.co/8ydCFeA6fX"
6360,2021-10-13 06:33:25+00:00,"We are back!!
Time to open Pokemon Cards for the very first time (since i was like 6)~ So excited to see these Evolving Skies and Celebrations packs omgosh
#Vtuber #VtuberEN #ENVtuber #foxtuber #Unboxing #PokemonCelebrations #pokemonCards 
https://t.co/eNUFP7Qohk"
6361,2021-10-13 06:22:11+00:00,"Bought one ETB today and got blessed. Hunt ended right as it started ❤️ 
#pokemon #pokemontcg #pokemoncards #PokemonCelebrations https://t.co/9DVLH7fJLx"
6362,2021-10-13 06:08:37+00:00,Not bad pulls! Couldn't be happier #PokemonTCG #pokemon #PokemonCelebrations https://t.co/VkqkBrRI6K
6363,2021-10-13 06:01:10+00:00,#PokemonCelebrations With the Ultra Premium Collection on pre order I got the last thing I wanted from this set.  Overspent by $30 on shipping from PC other than that everything else was at msrp and some 15 percent off thanks to Gamestop.  That Charizard will be mine 😀
6364,2021-10-13 05:50:46+00:00,"Got lucky and found a box at my local card shop! last one too!!
#PokemonTCG #PokemonCelebrations https://t.co/rkx5hMaCHY"
6365,2021-10-13 05:22:44+00:00,Today I’ll be opening this for the YouTubes! #Pokemon #PokemonCelebrations #PokemonCenter #PokemonCollectors https://t.co/6NtPrqS9wr
6366,2021-10-13 05:16:48+00:00,took me a minute to notice the pikachu 🤦‍♀️🙆‍♀️https://t.co/F2song7QLZ #PokemonCelebrations
6367,2021-10-13 05:13:59+00:00,"Great stream thank you everyone that came by !

#ThingsNSuchLB I’ll be on early tomorrow for anyone that needs a RIP ⚡️⚡️⚡️#Pokémon #PokémonCelebrations #SnipeIt #Banger https://t.co/wdT45xVoDC"
6368,2021-10-13 05:05:38+00:00,Celebrations was such a blessing 🙏🏽🙏🏽🙏🏽 I told y’all I had a lot to show 😅 big shout out to @switchstock @CharmanderHelps @PokemonTCGDrops y’all had links firing and fed the people thank y’all 🙏🏽 #PokemonTCG #PokemonCelebrations #pokemonCards https://t.co/uNW0pw6KQk
6369,2021-10-13 04:52:14+00:00,"Scored a Celebrations TCG box!! SO EXCITED!! What will I pull?!! 🥳🤩

Come see live on Twitch now ☺️
https://t.co/GyYbr2WHh7

#PokemonCelebrations #PokemonGO #Pokemon #TwitchTV https://t.co/SqZVVBpZx7"
6370,2021-10-13 04:51:14+00:00,Hopefully soon when I get more Pokémon product I will be doing giveaways to give back to this wonderful community 🥺❤️ I love yall and go catch em all!!!🙏🏽 #Pokemon #PokemonTCG #PokemonCelebrations #neongenesisevangelion #Evangelion
6371,2021-10-13 04:39:42+00:00,My Dragapult Prime box made me happy 😊 #PokemonCelebrations https://t.co/WVKfy3Ostd
6372,2021-10-13 04:35:50+00:00,Considering I only managed to get the Dragapult Prime box of #PokemonCelebrations. I’m extremely happy with this pull 😅 https://t.co/m9qw3ag5tf
6373,2021-10-13 04:29:54+00:00,"Just when I thought I had escaped, they throw a nostalgia ball at me. It’s super effective! Thanks to @gamescapenorth for helping me catch ‘em all! 📸: @nonzeroqueer  #Pokemon #PokemonCelebrations  #SupportYourFLGS https://t.co/axWG57s5N9"
6374,2021-10-13 04:10:29+00:00,Would be great if @GameStop could ship me my celebrations pre-orders 🤪 #pokemon #PokemonCelebrations
6375,2021-10-13 03:52:17+00:00,"https://t.co/LwDVcj494q Live Pokemon Card Shop! #pokemon #PokemonCelebrations #PokemonTCG #PokemonSwordShield #PokemonUNITE #pokemonCards 
#gaming #LiveStreaming"
6376,2021-10-13 03:47:47+00:00,I know im super late to the party but don't worry im here! And I have more on the way in days to come! Super excited to break this ETB! #pokemoncommunity #pokemontcg #pokemoncelebrations #pokemoncollector https://t.co/iKPLEF0G1r
6377,2021-10-13 03:36:14+00:00,"Surfing Pikachu VMAX, you elude me! But uh, Shiny Gold Mew much?! My favs in the middle. It was quite the pulls! I’m enjoying this vCard too much. 😳🤓 #pokemonCards #pokemontcg #PokemonCelebrations #shinymew https://t.co/wTkTqAgdZu"
6378,2021-10-13 03:28:44+00:00,"Only one more episode in the MistyLocke!💦 End game and Leon left, make sure not to miss it on SATURDAY. We will also be cracking into some #PokemonCelebrations as well!✨Thanks @C0mmanderF for the raid🙌sent the pack over to our new friend @pricyzin to end the night right💕 https://t.co/P13h333Rn1"
6379,2021-10-13 03:25:00+00:00,Pokémon Celebrations is a fun set to open up! Here are some of the pulls we got opening up the ETB on stream! #Pokemon #PokemonCelebrations https://t.co/0h2gJVqOSC
6380,2021-10-13 03:09:40+00:00,"Another Fire 🔥 #Pokémon Card Pull
Girlfriend Is On A Roll💯 
#PokemonUNITE #PokemonArtTrainer #PokemonTCG #PokemonSwordShield #PokemonCelebrations https://t.co/BYK00yA3Aq"
6381,2021-10-13 03:08:32+00:00,https://t.co/YbgxVbqPyE live pokemon card shop! #Pokemon #PokemonUNITE #PokemonCelebrations #PokemonSwordShield #PokemonTCG #pokemonCards #gaming #Livestream
6382,2021-10-13 03:07:57+00:00,If these aren’t good pulls idk what is. Look at that Mew! Probably my favorite card ever! #pokemon #PokemonCelebrations #pokemonCards #PokemonUNITE https://t.co/RrdEtYaDlc
6383,2021-10-13 03:03:23+00:00,Yay Celebrations🎉 #PokemonCelebrations #PokemonTCG #Pokemon https://t.co/82V6MSKH88
6384,2021-10-13 02:55:35+00:00,Had a pretty good pull tonight😅🔥🔥#charizard #PokemonCelebrations https://t.co/uWjat2OCvM
6385,2021-10-13 02:54:16+00:00,We totally missed the Ultra Premium drop 😂 Our bank account is probably happy for it after the month so far. #pokemon #pokemoncards #pokemoncelebrations
6386,2021-10-13 02:52:36+00:00,All my pulls from tonight’s #PokemonCelebrations ETB I got one of my goal cards which was the Mewtwo I’m so pumped! And Dark Gyarados too. Good night and good pulls! #pokemonCards https://t.co/DUJ59UNhGE
6387,2021-10-13 02:49:24+00:00,"@Pokemon @PokemonTCG stop shock dropping… none of the actual fans can get on it, unless we paying for bots to ruin the game. #PokemonCenter #PokemonCelebrations"
6388,2021-10-13 02:46:46+00:00,"PIKACHU V UNION 1 MINUTE BOX BREAK!

#Pokemon #PokemonCelebrations #boxbreak #explorerpage #Twitter #pokemontcg #pokemoncollector #pokemoncommunity https://t.co/8iI9QqYUx3"
6389,2021-10-13 02:37:03+00:00,"Absolutely insane pulls tonight for the #PokemonCelebrations #twitch stream tonight! If you missed it, be sure to check out my channel https://t.co/1BEegQNG4O https://t.co/p1jQkNaVfH"
6390,2021-10-13 02:36:15+00:00,"My daughter's pulls out of the Dark Sylveon V &amp; Calyrex V boxes. Video: https://t.co/kfu8IsXYIJ

@AshRetweets @Pokemon @FastBreakCards @pokemonathon @mandydotexe @BlazedRTs @wwwanpaus @PokemonTCGDrops @RealDrCollision @GrumpyCharizrd @holicapp #PokemonCelebrations #pokemonCards https://t.co/5YjrejEG39"
6391,2021-10-13 02:29:55+00:00,I just spent $300. #pokemon is a profoundly dangerous game. #PokemonCelebrations https://t.co/vhspuEzThx
6392,2021-10-13 02:23:44+00:00,"Finally got my #PokemonCelebrations in the mail!! Opened with my siblings, shout out to @harimakito and @MsEmyChapstick for the god like pulls!! https://t.co/6Vj4wU97LB"
6393,2021-10-13 02:15:49+00:00,"Oh how we love maildays!!
#Pokemon #PokemonCelebrations
#PokemonTCG #CouplePoke https://t.co/CvAeFB1J4K"
6394,2021-10-13 02:11:14+00:00,"Got a late night upload for you guys and we are opening up a Celebrations ETB!
#PokemonCelebrations #PokemonTCG #Pokemon 
https://t.co/j6gs1WfSw9"
6395,2021-10-13 02:03:38+00:00,"Those mystery packs from Walgreens kinda slap NGL
#pokemon #PokemonCelebrations #pokemontcg 

https://t.co/1LyAsGTk3M"
6396,2021-10-13 02:01:01+00:00,"I’ll be opening up 5 Pokémon Celebrations memories collection boxes on stream today 👀

Last time I pulled 3 Charizards wouldn’t mind pulling another 3 of em 😂

#PokemonCelebrations https://t.co/1cSAGGKSp4"
6397,2021-10-13 01:55:34+00:00,"Gonna start streaming in about 10 minutes! Come join me and my friends and we open more #PokemonCelebrations packs

https://t.co/fC0kN9WwUm"
6398,2021-10-13 01:52:41+00:00,"How it started, how it's going. #Pokemon25 #PokemonCelebrations https://t.co/CJaMM6iPtC"
6399,2021-10-13 01:49:53+00:00,@poke_rev Opening a whole #PokémonCELEBRATIONS mini tins display box https://t.co/mVd4h03smK
6400,2021-10-13 01:46:34+00:00,"Out of all the #Pokemon #Celebrations cards, which one were you most excited to pull or hope to pull?

Mine, I wanted that Dark Gyarados and we got it. Let's see your pulls.

#PokemonCards #TradingCardGame #tradingcards #PokemonCollectors #pokemoncommunity #PokemonCelebrations https://t.co/fallwyxvgB"
6401,2021-10-13 01:45:34+00:00,"Target has $10 off $50 and $25 of $100 for toys and Pokémon cards are eligible for the discount! If your target still has Celebrations product left, this is a good time to get some!
#pokemonCards #PokemonCelebrations https://t.co/fVX10qaMC3"
6402,2021-10-13 01:08:09+00:00,We are now live can’t wait to see what pulls I get from my #PokemonCelebrations ETB!!! I’ve been having some technical difficulties with my headset so I had to switch to my old one that’s not the greatest but let’s gooooooo #pokemonCards #pokemon
6403,2021-10-13 01:07:19+00:00,I JUST PULLED THESE TWO FROM A CHARIZARD BOX???? THANK YOU GOD #PokemonCelebrations https://t.co/SrMkxe6ntD
6404,2021-10-13 00:54:54+00:00,I know its been a while. But Im going live with some #PokemonCelebrations. Come chill and see what I fiery pulls I can get. #twitchtv #geekmodesquad #theRealest #teamNakama https://t.co/TShegwLQDN
6405,2021-10-13 00:44:01+00:00,We are going to be live in 10 minutes to open the #PokemonCelebrations ETB! Come join me on #twitch @adipz_ #stream #pokemonCards #smallstreamers
6406,2021-10-13 00:38:27+00:00,"Pokemon Celebrations is here! 🎉🎉🎉🎉 that means a new episode is out now!! Check it out!

#pokemon #PokemonCelebrations #pokemonCards #pokemoncommunity #pokemontcg #PokemonTCG25 #PokemonCards https://t.co/xTilfntgb2"
6407,2021-10-13 00:33:38+00:00,"Ripping soon #ThingsNSuchLB https://t.co/STRaViA1BW lets get it ! 

#PokémonCelebrations #Pokémon25 #Pokemon #Pokémon  #PokeFam #SmallStreamers #LongBeach #California https://t.co/o8woeySYJ1"
6408,2021-10-13 00:33:37+00:00,"Reupload to #youtube to fix some audio, but  #PokemonCelebrations Flying Pikachu VMAX video is out!!

This might be the best Flaaffy deck right now and takes some good favorable against Single Strike &amp; Suicune

Link⬇️⬇️
https://t.co/KHmmnTAtpr https://t.co/kqzQjhic8n"
6409,2021-10-13 00:29:32+00:00,I got the card I wanted!! 😭 look at it!! #Pokemon #PokemonCelebrations #PokemonTCG #shiningmagikarp https://t.co/qK9QyBKlG4
6410,2021-10-13 00:25:49+00:00,Pokémon Center is a joke. #PokemonCelebrations
6411,2021-10-13 00:24:28+00:00,"FINALLY!!! Target in Edgewood for the win! Last ETB, but a few more Dark Sylveon boxes left! #PokemonCelebrations #pokemontcg #atlantapokemon https://t.co/fmBGch30QG"
6412,2021-10-13 00:23:05+00:00,First celebrations video will be out tomorrow! #pokemon #pokemontcg #pokemoncards #celebrations #PokemonCelebrations
6413,2021-10-13 00:19:20+00:00,I’ll be live on #twitchtv in 45 minutes opening up some #PokemonCelebrations and would love for you to be there! I could use the luck! https://t.co/1BEegQNG4O https://t.co/AckjPmMmxq
6414,2021-10-13 00:17:35+00:00,"Hottest E-SQUIRREL opens 40$ worth of fake Pokemon cards for your entertainment! We are sending the funniest ones off to various Youtubers! ALSO GIVING AWAY A TON OF CODE CARDS FROM OUR OLDER PACK OPENINGS!

https://t.co/XrRSf84lhz

#PokemonCelebrations #pokemonCards #TCG"
6415,2021-10-13 00:15:45+00:00,"And the pulls from my PC ETB...

The Donphan reminded me of @thewossy and his recent episode of PTCG Radio.

#Pokemon #PokemonTCG #PokemonCelebrations #Pokemon25 #pikachu #mewtwo #PokemonCards #zapdos #donphan #groudon https://t.co/NPp4210vu2"
6416,2021-10-13 00:15:42+00:00,"@ZenturionXYZ and @EpictubeHd are currently live opening #pokemoncelebrations! 

*LIVE* Pokemon Celebrations ETB's &amp; Dragapult Boxes https://t.co/UBdoX06gGE"
6417,2021-10-13 00:15:36+00:00,Just realized we opened 2 Celebrations etbs last night on stream and only got one shiny star greninja… #PokemonCelebrations
6418,2021-10-13 00:15:30+00:00,Sooo uhhhh we had some REAL good pulls today 😳💦 #PokemonCelebrations https://t.co/Y9qoLNYsc0
6419,2021-10-13 00:05:13+00:00,So Hype I found these 🔥✊🏼 #pokemon #PokemonCelebrations #Pokemon25 https://t.co/louEZjKj0g
6420,2021-10-13 00:05:04+00:00,"Ultra Premium is up guys!

https://t.co/ghQSsBnH37

#Pokemon #PokemonTCG #PokemonCardGame #Pokemon25 #PokemonCelebrations"
6421,2021-10-13 00:04:27+00:00,Got this Pikachu #PokemonCelebrations box thing and I am now ready to start a family. 🥵 https://t.co/Cc0a0gVbjJ
6422,2021-10-13 00:03:31+00:00,"#PokemonCelebrations LIVE! Let's get some fire pulls! Come hang out with the Cardboard @addicts_podcast !!!
https://t.co/rJI0hvqhTV https://t.co/D3NMTUeL4P"
6423,2021-10-12 23:56:49+00:00,Talk about target luck @Target  Pokémon celebrations ETB and Lances charizard #PokemonCelebrations https://t.co/HSerHMbf8s
6424,2021-10-12 23:51:28+00:00,"#japanesestrixhaven in. Live in 15 for our nightly #ripnship - Come hangout

#pokemoncelebrations 
#talesofaria
#selectbasketball

#linkinbio @ Legion's End Gaming https://t.co/SCNfVNoqdW"
6425,2021-10-12 23:51:03+00:00,"My Pokemon Center ETBs arrived today. Let's see what's inside!

#Pokemon #PokemonTCG #PokemonCelebrations #Pokemon25 #pikachu #mewtwo #PokemonCards https://t.co/qmTL8Fv6Hu"
6426,2021-10-12 23:48:00+00:00,"Join @ZenturionXYZ and @EpictubeHd, two hosts from the @addicts_podcast go live at 8pm EST to open up some #PokemonCelebrations
https://t.co/M91kbkOtIQ"
6427,2021-10-12 23:44:32+00:00,"Drove 2 and a half hours to find #PokemonCelebrations ETB. Luckily my sister came with me so I was able to get 2! Hopefully we get something sick! 
#pokemoncards #pogo #PokemonGOfriend https://t.co/Ky45HjQvgE"
6428,2021-10-12 23:39:30+00:00,I FINALLY GOT ME SOME #PokemonCelebrations STUFF! LETS GOOOOOOOOOOO
6429,2021-10-12 23:38:37+00:00,"@GameStop With Pokemon Celebrations, why send additional stock to store locations before you fill all of the preorders? Have my products I pre-ordered well beforehand with shipping still TBD. Talk about disappointing. #PokemonCelebrations 
#Pokemon"
6430,2021-10-12 23:35:46+00:00,yal already KNOW celebrations was givin me the business 😩 all off one ETB #PokemonCelebrations https://t.co/54OlcErMsX
6431,2021-10-12 23:31:40+00:00,"Have you used code Whylde or Tiller for 15% off Celebrations yet? No? What are you waitin for? Shipments will be going out daily! 
#nn4n #nicknacks4nerds #pokemontcg #Pokemoncelebrations
https://t.co/HEeDtwp9Wd"
6432,2021-10-12 23:31:21+00:00,"Tonight I'm opening the first round of my celebrations stuff, come join me on twitch https://t.co/AlB8Xplvmw #ptcg #pokemoncelebrations"
6433,2021-10-12 23:30:11+00:00,"Pokemon - Celebrations Collector Chest live at Pokemon Center, $24.99 each!

https://t.co/Buam2MTdvM

Limit 2 per person. Good luck

#ad #pokemon #Pokemontcg #pokemoncards #ptcgo #Pokemongo #Pokemon25 #pokemoncelebrations #tcg #cards #pikachu #tcgdeals #nintendo #tradingcards https://t.co/uesfhYOAqV"
6434,2021-10-12 23:29:21+00:00,"Pokémon TCG: Celebrations Collector Chest - $24.99

https://t.co/1DD3wsSsJx

#Pokemon #PokemonTCG #PokemonCardGame #Pokemon25 #PokemonCelebrations"
6435,2021-10-12 23:19:47+00:00,"First, I can't wait to find a Mew Oreo and swallow it whole like a pelican. 
Second, my luck is cracked and I love the celebrations cards 💪✨
#pokemoncelebrations https://t.co/zIWX0sSpnb"
6436,2021-10-12 23:15:43+00:00,Yo @tgacards #PokemonCelebrations mini tins come with these inserts inside! Would you ever consider grading / authenticating these? Would love the set slabbed up ! 😬🤔 https://t.co/wd1NbDxvr1
6437,2021-10-12 23:08:30+00:00,Look at this beauty. #pokemon #PokemonTCG #pokemonCards #PokemonCelebrations https://t.co/Op1TwiYdbH
6438,2021-10-12 23:01:56+00:00,"Oh shit, time to go open some #PokemonCelebrations packs 👀 https://t.co/iSzSQoyqLH"
6439,2021-10-12 22:47:51+00:00,Ever wonder what he is looking at?! #PokemonCelebrations #pokemon25 https://t.co/zfVmWPRvCX
6440,2021-10-12 22:42:00+00:00,Go drop a sub 👍🏼😬 https://t.co/IJcy35UsVI    #PokemonCelebrations  #pikachuvunion https://t.co/tjClGcvL6h
6441,2021-10-12 22:31:46+00:00,"BeerDad is going shiny hunting again tonight! We are also opening more Celebrations packs so come see some pulls!

https://t.co/ZixrEKaKb2

#pokemon #PokemonCelebrations #smallstreamer #streamer #TwitchStreamers #twitchtv #beer #Pokemon #LIVE"
6442,2021-10-12 22:29:22+00:00,Deu bom? #PokemonCelebrations @CopagPokemon https://t.co/TJNSr8ZFdI
6443,2021-10-12 22:28:38+00:00,"Honestly haven't seen anybody pull anything better from their ETBs, Let me know if you found anybody with anything better please. 

It's making me not want to open any more because I think I just got farrrr too lucky in my first box
#PokemonCelebrations 
https://t.co/6poyzZYCRD"
6444,2021-10-12 22:22:38+00:00,✨💙😍 It has been pulled!! #umbreon #goldstar #shinyumbreon #umbreongoldstar  #celebrations #pokémon #pokémoncelebrations #pokemon #pokemoncards #pokémoncards #tcg #pokemontcg #pokémontcg #shiny https://t.co/1SvqYUqu2E
6445,2021-10-12 22:20:27+00:00,"Finally packed Charizard for the first time since the original cards @itsleighaimee predicted right! 

#Charizard #Pokemon #Pokémon #PokemonCelebrations #PokemonCards https://t.co/RS5FjwzXuS"
6446,2021-10-12 22:12:50+00:00,"I miss the old pikachu 
#Pokemon #PokemonKarten #pokemonCards #PokemonCelebrations https://t.co/wZdgdIojKA"
6447,2021-10-12 22:07:29+00:00,My #PokemonCelebrations etb arrived ☺️ https://t.co/Ch6T664iRP
6448,2021-10-12 22:06:32+00:00,Western production QA is top tier. 🥲 #PokemonCelebrations https://t.co/XSukkdy0Td
6449,2021-10-12 22:03:56+00:00,"Muss sagen das Pokémon 25th Celebrations Set ist wirklich gutes Set. Viele Karte erinnern an die Kindheit und viele sehen auch einfach schön aus 👌🏻 Macht Spaß zu öffnen.

#Pokemon #PokemonCelebrations"
6450,2021-10-12 21:59:09+00:00,"Here are the #Top10 #Facts about #BlastKetchup 

Please go check it out if you're interested.
#JohnnyTest
#JohnnyTestSeason7
#Teletoon
#CartoonNetwork
#WildBrain
#Cartoon
#Top10Facts
#PokeMon
#PokemonGO
#PokemonCelebrations
#YouTuber

https://t.co/9JuJohPcYZ"
6451,2021-10-12 21:58:25+00:00,21 years of memories.  And more.  @PokemonTCG @booksamillion #teamrocket #PokemonCelebrations https://t.co/b1PeZvhExn
